Invasive ventilation 48/1562,2/28,48/1562,2/18,49/1569,1/21,,50/1587,0/3
"(3.1)",,(3.1),,(3.1),,,(3.2),
"",(7.1),,(11.1),,(4.8),,,(0)
"Data are mean ± standard deviation, n/N (%), where N is the total number of patients with available data.",,,,,,,,
COPD=chronic obstructive pulmonary disease. ICU = intensive care unit,,,,,,,,
Invasive ventilation 48/1562,2/28,48/1562,2/18,49/1569,1/21,,50/1587,0/3
"(3.1)",,(3.1),,(3.1),,,(3.2),
"",(7.1),,(11.1),,(4.8),,,(0)
"Data are mean ± standard deviation, n/N (%), where N is the total number of patients with available data.",,,,,,,,
COPD=chronic obstructive pulmonary disease. ICU = intensive care unit,,,,,,,,
""
Figure legends
Figure 1. Comparison of the time-dependent risk of reaching to the composite endpoints
"Figure 1-A, The time-dependent risk of reaching to the composite endpoints between patients with"
"(orange curve) or without any comorbidity (dark blue curve);"
"Figure 1-B, The time-dependent risk of reaching to the composite endpoints between patients"
"without any comorbidity (orange curve), patients with a single comorbidity (dark blue curve), and"
patients with two or more comorbidities (green curve).
Cox proportional hazard regression models were applied to determine the potential risk factors
"associated with the composite endpoints, with the hazards ratio (HR) and 95% confidence interval"
"(95%CI) being reported."
""
Figure legends
Figure 1. Comparison of the time-dependent risk of reaching to the composite endpoints
"Figure 1-A, The time-dependent risk of reaching to the composite endpoints between patients with"
"(orange curve) or without any comorbidity (dark blue curve);"
"Figure 1-B, The time-dependent risk of reaching to the composite endpoints between patients"
"without any comorbidity (orange curve), patients with a single comorbidity (dark blue curve), and"
patients with two or more comorbidities (green curve).
Cox proportional hazard regression models were applied to determine the potential risk factors
"associated with the composite endpoints, with the hazards ratio (HR) and 95% confidence interval"
"(95%CI) being reported."
""
Figure legends
Figure 1. Comparison of the time-dependent risk of reaching to the composite endpoints
"Figure 1-A, The time-dependent risk of reaching to the composite endpoints between patients with"
"(orange curve) or without any comorbidity (dark blue curve);"
"Figure 1-B, The time-dependent risk of reaching to the composite endpoints between patients"
"without any comorbidity (orange curve), patients with a single comorbidity (dark blue curve), and"
patients with two or more comorbidities (green curve).
Cox proportional hazard regression models were applied to determine the potential risk factors
"associated with the composite endpoints, with the hazards ratio (HR) and 95% confidence interval"
"(95%CI) being reported."
""
Figure legends
Figure 1. Comparison of the time-dependent risk of reaching to the composite endpoints
"Figure 1-A, The time-dependent risk of reaching to the composite endpoints between patients with"
"(orange curve) or without any comorbidity (dark blue curve);"
"Figure 1-B, The time-dependent risk of reaching to the composite endpoints between patients"
"without any comorbidity (orange curve), patients with a single comorbidity (dark blue curve), and"
patients with two or more comorbidities (green curve).
Cox proportional hazard regression models were applied to determine the potential risk factors
"associated with the composite endpoints, with the hazards ratio (HR) and 95% confidence interval"
"(95%CI) being reported."
""
Figure legends
Figure 1. Comparison of the time-dependent risk of reaching to the composite endpoints
"Figure 1-A, The time-dependent risk of reaching to the composite endpoints between patients with"
"(orange curve) or without any comorbidity (dark blue curve);"
"Figure 1-B, The time-dependent risk of reaching to the composite endpoints between patients"
"without any comorbidity (orange curve), patients with a single comorbidity (dark blue curve), and"
patients with two or more comorbidities (green curve).
Cox proportional hazard regression models were applied to determine the potential risk factors
"associated with the composite endpoints, with the hazards ratio (HR) and 95% confidence interval"
"(95%CI) being reported."
""
Figure legends
Figure 1. Comparison of the time-dependent risk of reaching to the composite endpoints
"Figure 1-A, The time-dependent risk of reaching to the composite endpoints between patients with"
"(orange curve) or without any comorbidity (dark blue curve);"
"Figure 1-B, The time-dependent risk of reaching to the composite endpoints between patients"
"without any comorbidity (orange curve), patients with a single comorbidity (dark blue curve), and"
patients with two or more comorbidities (green curve).
Cox proportional hazard regression models were applied to determine the potential risk factors
"associated with the composite endpoints, with the hazards ratio (HR) and 95% confidence interval"
"(95%CI) being reported."
""
Figure legends
Figure 1. Comparison of the time-dependent risk of reaching to the composite endpoints
"Figure 1-A, The time-dependent risk of reaching to the composite endpoints between patients with"
"(orange curve) or without any comorbidity (dark blue curve);"
"Figure 1-B, The time-dependent risk of reaching to the composite endpoints between patients"
"without any comorbidity (orange curve), patients with a single comorbidity (dark blue curve), and"
patients with two or more comorbidities (green curve).
Cox proportional hazard regression models were applied to determine the potential risk factors
"associated with the composite endpoints, with the hazards ratio (HR) and 95% confidence interval"
"(95%CI) being reported."
A
A
A
A
A
A
A
Online Supplement
"Comorbidity and its impact on 1,590 patients with COVID-19 in China: A Nationwide Analysis"
""
Table E1. Unadjusted model for the association between the number of comorbidity and mortality in
patients with Covid-19
Models for Comorbidity burden
95.0% CI
B SE Wald df P value Exp(B) lower upper
Model 1
Comorbidity 60.558 2 <0.001
Comorbidity 1 1.070 .209 26.162 1 <0.001 2.916 1.935 4.394
Online Supplement
"Comorbidity and its impact on 1,590 patients with COVID-19 in China: A Nationwide Analysis"
""
Table E1. Unadjusted model for the association between the number of comorbidity and mortality in
patients with Covid-19
Models for Comorbidity burden
95.0% CI
B SE Wald df P value Exp(B) lower upper
Model 1
Comorbidity 60.558 2 <0.001
Comorbidity 1 1.070 .209 26.162 1 <0.001 2.916 1.935 4.394
Online Supplement
"Comorbidity and its impact on 1,590 patients with COVID-19 in China: A Nationwide Analysis"
""
Table E1. Unadjusted model for the association between the number of comorbidity and mortality in
patients with Covid-19
Models for Comorbidity burden
95.0% CI
B SE Wald df P value Exp(B) lower upper
Model 1
Comorbidity 60.558 2 <0.001
Comorbidity 1 1.070 .209 26.162 1 <0.001 2.916 1.935 4.394
Online Supplement
"Comorbidity and its impact on 1,590 patients with COVID-19 in China: A Nationwide Analysis"
""
Table E1. Unadjusted model for the association between the number of comorbidity and mortality in
patients with Covid-19
Models for Comorbidity burden
95.0% CI
B SE Wald df P value Exp(B) lower upper
Model 1
Comorbidity 60.558 2 <0.001
Comorbidity 1 1.070 .209 26.162 1 <0.001 2.916 1.935 4.394
Online Supplement
"Comorbidity and its impact on 1,590 patients with COVID-19 in China: A Nationwide Analysis"
""
Table E1. Unadjusted model for the association between the number of comorbidity and mortality in
patients with Covid-19
Models for Comorbidity burden
95.0% CI
B SE Wald df P value Exp(B) lower upper
Model 1
Comorbidity 60.558 2 <0.001
Comorbidity 1 1.070 .209 26.162 1 <0.001 2.916 1.935 4.394
Online Supplement
"Comorbidity and its impact on 1,590 patients with COVID-19 in China: A Nationwide Analysis"
""
Table E1. Unadjusted model for the association between the number of comorbidity and mortality in
patients with Covid-19
Models for Comorbidity burden
95.0% CI
B SE Wald df P value Exp(B) lower upper
Model 1
Comorbidity 60.558 2 <0.001
Comorbidity 1 1.070 .209 26.162 1 <0.001 2.916 1.935 4.394
Online Supplement
"Comorbidity and its impact on 1,590 patients with COVID-19 in China: A Nationwide Analysis"
""
Table E1. Unadjusted model for the association between the number of comorbidity and mortality in
patients with Covid-19
Models for Comorbidity burden
95.0% CI
B SE Wald df P value Exp(B) lower upper
Model 1
Comorbidity 60.558 2 <0.001
Comorbidity 1 1.070 .209 26.162 1 <0.001 2.916 1.935 4.394
Table E2. Unadjusted model for the association between the categories of comorbidity and mortality in
patients with Covid-19
Models for each comorbidity
95.0% CI
B SE Wald df P value Exp(B) lower upper
Step 1 Age .050 .006 65.757 1 <0.001 1.051 1.039 1.064
Step 2 Malignancy 1.269 .393 10.416 1 .001 3.557 1.646 7.687
Age .048 .006 61.201 1 <0.001 1.050 1.037 1.062
Step 3 COPD .943 .320 8.670 1 .003 2.568 1.371 4.812
Malignancy 1.261 .394 10.256 1 .001 3.528 1.631 7.631
Age .044 .006 47.321 1 <0.001 1.045 1.032 1.058
Table E2. Unadjusted model for the association between the categories of comorbidity and mortality in
patients with Covid-19
Models for each comorbidity
95.0% CI
B SE Wald df P value Exp(B) lower upper
Step 1 Age .050 .006 65.757 1 <0.001 1.051 1.039 1.064
Step 2 Malignancy 1.269 .393 10.416 1 .001 3.557 1.646 7.687
Age .048 .006 61.201 1 <0.001 1.050 1.037 1.062
Step 3 COPD .943 .320 8.670 1 .003 2.568 1.371 4.812
Malignancy 1.261 .394 10.256 1 .001 3.528 1.631 7.631
Age .044 .006 47.321 1 <0.001 1.045 1.032 1.058
Table E2. Unadjusted model for the association between the categories of comorbidity and mortality in
patients with Covid-19
Models for each comorbidity
95.0% CI
B SE Wald df P value Exp(B) lower upper
Step 1 Age .050 .006 65.757 1 <0.001 1.051 1.039 1.064
Step 2 Malignancy 1.269 .393 10.416 1 .001 3.557 1.646 7.687
Age .048 .006 61.201 1 <0.001 1.050 1.037 1.062
Step 3 COPD .943 .320 8.670 1 .003 2.568 1.371 4.812
Malignancy 1.261 .394 10.256 1 .001 3.528 1.631 7.631
Age .044 .006 47.321 1 <0.001 1.045 1.032 1.058
Table E2. Unadjusted model for the association between the categories of comorbidity and mortality in
patients with Covid-19
Models for each comorbidity
95.0% CI
B SE Wald df P value Exp(B) lower upper
Step 1 Age .050 .006 65.757 1 <0.001 1.051 1.039 1.064
Step 2 Malignancy 1.269 .393 10.416 1 .001 3.557 1.646 7.687
Age .048 .006 61.201 1 <0.001 1.050 1.037 1.062
Step 3 COPD .943 .320 8.670 1 .003 2.568 1.371 4.812
Malignancy 1.261 .394 10.256 1 .001 3.528 1.631 7.631
Age .044 .006 47.321 1 <0.001 1.045 1.032 1.058
Table E2. Unadjusted model for the association between the categories of comorbidity and mortality in
patients with Covid-19
Models for each comorbidity
95.0% CI
B SE Wald df P value Exp(B) lower upper
Step 1 Age .050 .006 65.757 1 <0.001 1.051 1.039 1.064
Step 2 Malignancy 1.269 .393 10.416 1 .001 3.557 1.646 7.687
Age .048 .006 61.201 1 <0.001 1.050 1.037 1.062
Step 3 COPD .943 .320 8.670 1 .003 2.568 1.371 4.812
Malignancy 1.261 .394 10.256 1 .001 3.528 1.631 7.631
Age .044 .006 47.321 1 <0.001 1.045 1.032 1.058
Table E2. Unadjusted model for the association between the categories of comorbidity and mortality in
patients with Covid-19
Models for each comorbidity
95.0% CI
B SE Wald df P value Exp(B) lower upper
Step 1 Age .050 .006 65.757 1 <0.001 1.051 1.039 1.064
Step 2 Malignancy 1.269 .393 10.416 1 .001 3.557 1.646 7.687
Age .048 .006 61.201 1 <0.001 1.050 1.037 1.062
Step 3 COPD .943 .320 8.670 1 .003 2.568 1.371 4.812
Malignancy 1.261 .394 10.256 1 .001 3.528 1.631 7.631
Age .044 .006 47.321 1 <0.001 1.045 1.032 1.058
Table E2. Unadjusted model for the association between the categories of comorbidity and mortality in
patients with Covid-19
Models for each comorbidity
95.0% CI
B SE Wald df P value Exp(B) lower upper
Step 1 Age .050 .006 65.757 1 <0.001 1.051 1.039 1.064
Step 2 Malignancy 1.269 .393 10.416 1 .001 3.557 1.646 7.687
Age .048 .006 61.201 1 <0.001 1.050 1.037 1.062
Step 3 COPD .943 .320 8.670 1 .003 2.568 1.371 4.812
Malignancy 1.261 .394 10.256 1 .001 3.528 1.631 7.631
Age .044 .006 47.321 1 <0.001 1.045 1.032 1.058
95.0% CI
95.0% CI
95.0% CI
95.0% CI
95.0% CI
95.0% CI
95.0% CI
"",,,,,,,lower upper
Comorbidity,,,9.013 2,.011,,,
Comorbidity 1,.588,.347,2.875 1,.090,1.801,,.912 3.554
Comorbidity 2+,1.002,.336,8.881 1,.003,2.724,,1.409 5.265
Smoking (yes,,,,,,,
"",.428,.324,1.745 1,.187,1.534,,.813 2.892
vs. no),,,,,,,
"",,,,,,,
"",,List of hospitals reporting the included cases,,,,,
"",,,,,,,
Wuhan Jinyintan,"hospital,",Union,Hospital Affiliated,to Tongji,Medical,College,of Huazhong
"University of science and technology, Wuhan Central Hospital, Wuhan first hospital, Chengdu Public",,,,,,,
Health Clinical Medical,,"Center, Huangshi","Central Hospital,",Shenzhen,Third,,"People's Hospital,"
"",,,,,,,lower upper
Comorbidity,,,9.013 2,.011,,,
Comorbidity 1,.588,.347,2.875 1,.090,1.801,,.912 3.554
Comorbidity 2+,1.002,.336,8.881 1,.003,2.724,,1.409 5.265
Smoking (yes,,,,,,,
"",.428,.324,1.745 1,.187,1.534,,.813 2.892
vs. no),,,,,,,
"",,,,,,,
"",,List of hospitals reporting the included cases,,,,,
"",,,,,,,
Wuhan Jinyintan,"hospital,",Union,Hospital Affiliated,to Tongji,Medical,College,of Huazhong
"University of science and technology, Wuhan Central Hospital, Wuhan first hospital, Chengdu Public",,,,,,,
Health Clinical Medical,,"Center, Huangshi","Central Hospital,",Shenzhen,Third,,"People's Hospital,"
"",,,,,,,lower upper
Comorbidity,,,9.013 2,.011,,,
Comorbidity 1,.588,.347,2.875 1,.090,1.801,,.912 3.554
Comorbidity 2+,1.002,.336,8.881 1,.003,2.724,,1.409 5.265
Smoking (yes,,,,,,,
"",.428,.324,1.745 1,.187,1.534,,.813 2.892
vs. no),,,,,,,
"",,,,,,,
"",,List of hospitals reporting the included cases,,,,,
"",,,,,,,
Wuhan Jinyintan,"hospital,",Union,Hospital Affiliated,to Tongji,Medical,College,of Huazhong
"University of science and technology, Wuhan Central Hospital, Wuhan first hospital, Chengdu Public",,,,,,,
Health Clinical Medical,,"Center, Huangshi","Central Hospital,",Shenzhen,Third,,"People's Hospital,"
"",,,,,,,lower upper
Comorbidity,,,9.013 2,.011,,,
Comorbidity 1,.588,.347,2.875 1,.090,1.801,,.912 3.554
Comorbidity 2+,1.002,.336,8.881 1,.003,2.724,,1.409 5.265
Smoking (yes,,,,,,,
"",.428,.324,1.745 1,.187,1.534,,.813 2.892
vs. no),,,,,,,
"",,,,,,,
"",,List of hospitals reporting the included cases,,,,,
"",,,,,,,
Wuhan Jinyintan,"hospital,",Union,Hospital Affiliated,to Tongji,Medical,College,of Huazhong
"University of science and technology, Wuhan Central Hospital, Wuhan first hospital, Chengdu Public",,,,,,,
Health Clinical Medical,,"Center, Huangshi","Central Hospital,",Shenzhen,Third,,"People's Hospital,"
"",,,,,,,lower upper
Comorbidity,,,9.013 2,.011,,,
Comorbidity 1,.588,.347,2.875 1,.090,1.801,,.912 3.554
Comorbidity 2+,1.002,.336,8.881 1,.003,2.724,,1.409 5.265
Smoking (yes,,,,,,,
"",.428,.324,1.745 1,.187,1.534,,.813 2.892
vs. no),,,,,,,
"",,,,,,,
"",,List of hospitals reporting the included cases,,,,,
"",,,,,,,
Wuhan Jinyintan,"hospital,",Union,Hospital Affiliated,to Tongji,Medical,College,of Huazhong
"University of science and technology, Wuhan Central Hospital, Wuhan first hospital, Chengdu Public",,,,,,,
Health Clinical Medical,,"Center, Huangshi","Central Hospital,",Shenzhen,Third,,"People's Hospital,"
"",,,,,,,lower upper
Comorbidity,,,9.013 2,.011,,,
Comorbidity 1,.588,.347,2.875 1,.090,1.801,,.912 3.554
Comorbidity 2+,1.002,.336,8.881 1,.003,2.724,,1.409 5.265
Smoking (yes,,,,,,,
"",.428,.324,1.745 1,.187,1.534,,.813 2.892
vs. no),,,,,,,
"",,,,,,,
"",,List of hospitals reporting the included cases,,,,,
"",,,,,,,
Wuhan Jinyintan,"hospital,",Union,Hospital Affiliated,to Tongji,Medical,College,of Huazhong
"University of science and technology, Wuhan Central Hospital, Wuhan first hospital, Chengdu Public",,,,,,,
Health Clinical Medical,,"Center, Huangshi","Central Hospital,",Shenzhen,Third,,"People's Hospital,"
"",,,,,,,lower upper
Comorbidity,,,9.013 2,.011,,,
Comorbidity 1,.588,.347,2.875 1,.090,1.801,,.912 3.554
Comorbidity 2+,1.002,.336,8.881 1,.003,2.724,,1.409 5.265
Smoking (yes,,,,,,,
"",.428,.324,1.745 1,.187,1.534,,.813 2.892
vs. no),,,,,,,
"",,,,,,,
"",,List of hospitals reporting the included cases,,,,,
"",,,,,,,
Wuhan Jinyintan,"hospital,",Union,Hospital Affiliated,to Tongji,Medical,College,of Huazhong
"University of science and technology, Wuhan Central Hospital, Wuhan first hospital, Chengdu Public",,,,,,,
Health Clinical Medical,,"Center, Huangshi","Central Hospital,",Shenzhen,Third,,"People's Hospital,"
"Sciences, Chongqing Kaizhou District People's Hospital, Chongqing Changshou District People's"
"Hospital, Chongqing Yunyang County People's Hospital, Ankang Central Hospital, Chenzhou"
"Second People's Hospital, Datong Fourth People's Hospital, Dengzhou people's Hospital, Fengjie"
"people's Hospital, Foshan first people's Hospital, Fuyang Second People's Hospital, Gongyi people's"
"Hospital, Guangshan people's Hospital, Guoyao Dongfeng General Hospital, Hainan people's"
"Hospital, The Second Affiliated Hospital of Hainan Medical College, The first people's Hospital of"
"Xiaoshan District, Hangzhou, Huaihua first people's Hospital, Jiashan first people's Hospital, Lu'an"
"people's Hospital, Affiliated Hospital of Qingdao University, Qingyuan people's Hospital, Quanzhou"
"County People's Hospital, Rizhao people's Hospital, Shaodong people's Hospital, Shiyan Xiyuan"
"Hospital, Tongling people's Hospital, Wenzhou People's Hospital, Wenzhou Central Hospital, The"
"Second Affiliated Hospital of Wenzhou Medical University, Wuxi Fifth People's Hospital, Wuhan"
"Youfu hospital, Xi'an eighth hospital, Xinxiang infectious disease hospital, Yangxin County People's"
"Hospital, Yuebei Second People's Hospital, Yunnan infectious diseases hospital, Zhaoqing first"
"people's Hospital, Zhaozhou County People's Hospital, Shao Yifu Hospital Affiliated to Zhejiang"
"University School of Medicine, Zhijiang people's Hospital, People's Hospital of Dianjiang County,"
"Chongqing, Chongqing Jiulongpo first people's Hospital, Chongqing Shizhu Tujia Autonomous"
"County People's Hospital, The first people's Hospital of Wanzhou District, Chongqing, Yongchuan"
"Sciences, Chongqing Kaizhou District People's Hospital, Chongqing Changshou District People's"
"Hospital, Chongqing Yunyang County People's Hospital, Ankang Central Hospital, Chenzhou"
"Second People's Hospital, Datong Fourth People's Hospital, Dengzhou people's Hospital, Fengjie"
"people's Hospital, Foshan first people's Hospital, Fuyang Second People's Hospital, Gongyi people's"
"Hospital, Guangshan people's Hospital, Guoyao Dongfeng General Hospital, Hainan people's"
"Hospital, The Second Affiliated Hospital of Hainan Medical College, The first people's Hospital of"
"Xiaoshan District, Hangzhou, Huaihua first people's Hospital, Jiashan first people's Hospital, Lu'an"
"people's Hospital, Affiliated Hospital of Qingdao University, Qingyuan people's Hospital, Quanzhou"
"County People's Hospital, Rizhao people's Hospital, Shaodong people's Hospital, Shiyan Xiyuan"
"Hospital, Tongling people's Hospital, Wenzhou People's Hospital, Wenzhou Central Hospital, The"
"Second Affiliated Hospital of Wenzhou Medical University, Wuxi Fifth People's Hospital, Wuhan"
"Youfu hospital, Xi'an eighth hospital, Xinxiang infectious disease hospital, Yangxin County People's"
"Hospital, Yuebei Second People's Hospital, Yunnan infectious diseases hospital, Zhaoqing first"
"people's Hospital, Zhaozhou County People's Hospital, Shao Yifu Hospital Affiliated to Zhejiang"
"University School of Medicine, Zhijiang people's Hospital, People's Hospital of Dianjiang County,"
"Chongqing, Chongqing Jiulongpo first people's Hospital, Chongqing Shizhu Tujia Autonomous"
"County People's Hospital, The first people's Hospital of Wanzhou District, Chongqing, Yongchuan"
"Sciences, Chongqing Kaizhou District People's Hospital, Chongqing Changshou District People's"
"Hospital, Chongqing Yunyang County People's Hospital, Ankang Central Hospital, Chenzhou"
"Second People's Hospital, Datong Fourth People's Hospital, Dengzhou people's Hospital, Fengjie"
"people's Hospital, Foshan first people's Hospital, Fuyang Second People's Hospital, Gongyi people's"
"Hospital, Guangshan people's Hospital, Guoyao Dongfeng General Hospital, Hainan people's"
"Hospital, The Second Affiliated Hospital of Hainan Medical College, The first people's Hospital of"
"Xiaoshan District, Hangzhou, Huaihua first people's Hospital, Jiashan first people's Hospital, Lu'an"
"people's Hospital, Affiliated Hospital of Qingdao University, Qingyuan people's Hospital, Quanzhou"
"County People's Hospital, Rizhao people's Hospital, Shaodong people's Hospital, Shiyan Xiyuan"
"Hospital, Tongling people's Hospital, Wenzhou People's Hospital, Wenzhou Central Hospital, The"
"Second Affiliated Hospital of Wenzhou Medical University, Wuxi Fifth People's Hospital, Wuhan"
"Youfu hospital, Xi'an eighth hospital, Xinxiang infectious disease hospital, Yangxin County People's"
"Hospital, Yuebei Second People's Hospital, Yunnan infectious diseases hospital, Zhaoqing first"
"people's Hospital, Zhaozhou County People's Hospital, Shao Yifu Hospital Affiliated to Zhejiang"
"University School of Medicine, Zhijiang people's Hospital, People's Hospital of Dianjiang County,"
"Chongqing, Chongqing Jiulongpo first people's Hospital, Chongqing Shizhu Tujia Autonomous"
"County People's Hospital, The first people's Hospital of Wanzhou District, Chongqing, Yongchuan"
"Sciences, Chongqing Kaizhou District People's Hospital, Chongqing Changshou District People's"
"Hospital, Chongqing Yunyang County People's Hospital, Ankang Central Hospital, Chenzhou"
"Second People's Hospital, Datong Fourth People's Hospital, Dengzhou people's Hospital, Fengjie"
"people's Hospital, Foshan first people's Hospital, Fuyang Second People's Hospital, Gongyi people's"
"Hospital, Guangshan people's Hospital, Guoyao Dongfeng General Hospital, Hainan people's"
"Hospital, The Second Affiliated Hospital of Hainan Medical College, The first people's Hospital of"
"Xiaoshan District, Hangzhou, Huaihua first people's Hospital, Jiashan first people's Hospital, Lu'an"
"people's Hospital, Affiliated Hospital of Qingdao University, Qingyuan people's Hospital, Quanzhou"
"County People's Hospital, Rizhao people's Hospital, Shaodong people's Hospital, Shiyan Xiyuan"
"Hospital, Tongling people's Hospital, Wenzhou People's Hospital, Wenzhou Central Hospital, The"
"Second Affiliated Hospital of Wenzhou Medical University, Wuxi Fifth People's Hospital, Wuhan"
"Youfu hospital, Xi'an eighth hospital, Xinxiang infectious disease hospital, Yangxin County People's"
"Hospital, Yuebei Second People's Hospital, Yunnan infectious diseases hospital, Zhaoqing first"
"people's Hospital, Zhaozhou County People's Hospital, Shao Yifu Hospital Affiliated to Zhejiang"
"University School of Medicine, Zhijiang people's Hospital, People's Hospital of Dianjiang County,"
"Chongqing, Chongqing Jiulongpo first people's Hospital, Chongqing Shizhu Tujia Autonomous"
"County People's Hospital, The first people's Hospital of Wanzhou District, Chongqing, Yongchuan"
"Sciences, Chongqing Kaizhou District People's Hospital, Chongqing Changshou District People's"
"Hospital, Chongqing Yunyang County People's Hospital, Ankang Central Hospital, Chenzhou"
"Second People's Hospital, Datong Fourth People's Hospital, Dengzhou people's Hospital, Fengjie"
"people's Hospital, Foshan first people's Hospital, Fuyang Second People's Hospital, Gongyi people's"
"Hospital, Guangshan people's Hospital, Guoyao Dongfeng General Hospital, Hainan people's"
"Hospital, The Second Affiliated Hospital of Hainan Medical College, The first people's Hospital of"
"Xiaoshan District, Hangzhou, Huaihua first people's Hospital, Jiashan first people's Hospital, Lu'an"
"people's Hospital, Affiliated Hospital of Qingdao University, Qingyuan people's Hospital, Quanzhou"
"County People's Hospital, Rizhao people's Hospital, Shaodong people's Hospital, Shiyan Xiyuan"
"Hospital, Tongling people's Hospital, Wenzhou People's Hospital, Wenzhou Central Hospital, The"
"Second Affiliated Hospital of Wenzhou Medical University, Wuxi Fifth People's Hospital, Wuhan"
"Youfu hospital, Xi'an eighth hospital, Xinxiang infectious disease hospital, Yangxin County People's"
"Hospital, Yuebei Second People's Hospital, Yunnan infectious diseases hospital, Zhaoqing first"
"people's Hospital, Zhaozhou County People's Hospital, Shao Yifu Hospital Affiliated to Zhejiang"
"University School of Medicine, Zhijiang people's Hospital, People's Hospital of Dianjiang County,"
"Chongqing, Chongqing Jiulongpo first people's Hospital, Chongqing Shizhu Tujia Autonomous"
"County People's Hospital, The first people's Hospital of Wanzhou District, Chongqing, Yongchuan"
"Sciences, Chongqing Kaizhou District People's Hospital, Chongqing Changshou District People's"
"Hospital, Chongqing Yunyang County People's Hospital, Ankang Central Hospital, Chenzhou"
"Second People's Hospital, Datong Fourth People's Hospital, Dengzhou people's Hospital, Fengjie"
"people's Hospital, Foshan first people's Hospital, Fuyang Second People's Hospital, Gongyi people's"
"Hospital, Guangshan people's Hospital, Guoyao Dongfeng General Hospital, Hainan people's"
"Hospital, The Second Affiliated Hospital of Hainan Medical College, The first people's Hospital of"
"Xiaoshan District, Hangzhou, Huaihua first people's Hospital, Jiashan first people's Hospital, Lu'an"
"people's Hospital, Affiliated Hospital of Qingdao University, Qingyuan people's Hospital, Quanzhou"
"County People's Hospital, Rizhao people's Hospital, Shaodong people's Hospital, Shiyan Xiyuan"
"Hospital, Tongling people's Hospital, Wenzhou People's Hospital, Wenzhou Central Hospital, The"
"Second Affiliated Hospital of Wenzhou Medical University, Wuxi Fifth People's Hospital, Wuhan"
"Youfu hospital, Xi'an eighth hospital, Xinxiang infectious disease hospital, Yangxin County People's"
"Hospital, Yuebei Second People's Hospital, Yunnan infectious diseases hospital, Zhaoqing first"
"people's Hospital, Zhaozhou County People's Hospital, Shao Yifu Hospital Affiliated to Zhejiang"
"University School of Medicine, Zhijiang people's Hospital, People's Hospital of Dianjiang County,"
"Chongqing, Chongqing Jiulongpo first people's Hospital, Chongqing Shizhu Tujia Autonomous"
"County People's Hospital, The first people's Hospital of Wanzhou District, Chongqing, Yongchuan"
"Sciences, Chongqing Kaizhou District People's Hospital, Chongqing Changshou District People's"
"Hospital, Chongqing Yunyang County People's Hospital, Ankang Central Hospital, Chenzhou"
"Second People's Hospital, Datong Fourth People's Hospital, Dengzhou people's Hospital, Fengjie"
"people's Hospital, Foshan first people's Hospital, Fuyang Second People's Hospital, Gongyi people's"
"Hospital, Guangshan people's Hospital, Guoyao Dongfeng General Hospital, Hainan people's"
"Hospital, The Second Affiliated Hospital of Hainan Medical College, The first people's Hospital of"
"Xiaoshan District, Hangzhou, Huaihua first people's Hospital, Jiashan first people's Hospital, Lu'an"
"people's Hospital, Affiliated Hospital of Qingdao University, Qingyuan people's Hospital, Quanzhou"
"County People's Hospital, Rizhao people's Hospital, Shaodong people's Hospital, Shiyan Xiyuan"
"Hospital, Tongling people's Hospital, Wenzhou People's Hospital, Wenzhou Central Hospital, The"
"Second Affiliated Hospital of Wenzhou Medical University, Wuxi Fifth People's Hospital, Wuhan"
"Youfu hospital, Xi'an eighth hospital, Xinxiang infectious disease hospital, Yangxin County People's"
"Hospital, Yuebei Second People's Hospital, Yunnan infectious diseases hospital, Zhaoqing first"
"people's Hospital, Zhaozhou County People's Hospital, Shao Yifu Hospital Affiliated to Zhejiang"
"University School of Medicine, Zhijiang people's Hospital, People's Hospital of Dianjiang County,"
"Chongqing, Chongqing Jiulongpo first people's Hospital, Chongqing Shizhu Tujia Autonomous"
"County People's Hospital, The first people's Hospital of Wanzhou District, Chongqing, Yongchuan"
Oilfield General,"Hospital,",Ningbo,First,"Hospital,",The,Fourth,People's,Hospital,of,"Ningxia,"
"Pingxiang Second People's Hospital, Quzhou Kecheng District People's Hospital, Qujing maternal",,,,,,,,,,
"and child hospital, Ruian people's Hospital, The First Affiliated Hospital of Xiamen University,",,,,,,,,,,
"Shangcheng County People's Hospital, Shanghai Baoshan Dachang hospital, Shanghai Pudong New",,,,,,,,,,
Area Gongli Hospital,", People's",Hospital,,of Yushan,"County,",Jiangxi,"Province,",Shangrao,,"City,"
"Xuanwu Hospital of Capital Medical University, Sichuan Mianyang 404 hospital, Sixian Hospital of",,,,,,,,,,
traditional Chinese,"Medicine,",Suihua,First,"Hospital,",Suiping,County,People's,"Hospital,",,Tianjin
"Fourth Central Hospital,",Tianjin,Haihe,"hospital,",Tiantai,,County,People's,"Hospital,",Tongchuan,
"Mining Bureau Central Hospital, Tongren people's Hospital, Weihai Central Hospital, The First",,,,,,,,,,
"Affiliated Hospital of Wenzhou Medical University, Wuzhou Third People's Hospital, Armed police",,,,,,,,,,
Hubei provincial,general team,"hospital,",,Xixian people's,,"Hospital,",Longshan,County,,People's
"Hospital in Western Hunan, Xiangcheng first people's Hospital, The Sixth People's Hospital of",,,,,,,,,,
"Xinjiang Uygur Autonomous Region, The First Affiliated Hospital of Xinjiang Medical University,",,,,,,,,,,
"Xinmi Hospital of traditional Chinese Medicine, Xinxiang County People's Hospital, Xinye people's",,,,,,,,,,
